id,transaction_id,account_id,amount,date,description,category,merchant_name,merchant_typ,user_modified,user_modified_fields,date_temp
412,txn_p9pmes9aa9aferpfv4003,acc_p9ohoaa1ujncjbfrie001,12.56,2024-10-20,"HARRIS TEETER #494 CARY NC 27513 USA",groceries,"Harris Teeter",organization,,,
413,txn_p9pmes9aa9aferpfv4004,acc_p9ohoaa1ujncjbfrie001,16.0,2024-10-20,"AGI*RENTERS/CONDO INS 800-370-1990 FL 33157 USA",insurance,"AGI*RENTERS/CONDO INS",organization,,,
414,txn_p9pmes9aa9aferpfv4005,acc_p9ohoaa1ujncjbfrie001,18.32,2024-10-19,"MASA SUSHI & RAMEN CARY NC 27519 USA",dining,"MASA SUSHI & RAMEN",organization,,,
415,txn_p9pmes9aa9aferpfv4006,acc_p9ohoaa1ujncjbfrie001,7.07,2024-10-15,"INTEREST CHARGE:PURCHASES",generic,"INTEREST CHARGE:PURCHASES",organization,,,
416,txn_p9pmes9aa9aferpfv4007,acc_p9ohoaa1ujncjbfrie001,-246.15,2024-10-13,"CAPITAL ONE ONLINE PYMT AuthDate 13-O ct AuthDate 13-O ct",generic,"CAPITAL ONE ONLINE PYMT AuthDate 13-O ct",organization,,,
417,txn_p9pmes9aa9aferpfv4008,acc_p9ohoaa1ujncjbfrie001,70.87,2024-10-08,"TST*SAAP Cary NC 27511 USA",dining,TST*SAAP,organization,,,
418,txn_p9pmes9aq9aferpfv4000,acc_p9ohoaa1ujncjbfrie001,-270.0,2024-09-27,"CAPITAL ONE ONLINE PYMT AuthDate 27-S ep AuthDate 27-S ep",generic,"CAPITAL ONE ONLINE PYMT AuthDate 27-S ep",organization,,,
419,txn_p9pmes9aq9aferpfv4001,acc_p9ohoaa1ujncjbfrie001,-24.87,2024-09-27,"CREDIT-CASH BACK REWARD 00000",generic,"CREDIT-CASH BACK REWARD",organization,,,
420,txn_p9pmes9aq9aferpfv4002,acc_p9ohoaa1ujncjbfrie001,51.78,2024-09-21,"MI CANCUN MORRISVILLE NC 27560 USA",dining,"Mi Cancun",organization,,,
421,txn_p9pmes9aq9aferpfv4003,acc_p9ohoaa1ujncjbfrie001,16.0,2024-09-20,"AGI*RENTERS/CONDO INS 800-370-1990 FL 33157 USA",insurance,"AGI*RENTERS/CONDO INS",organization,,,
422,txn_p9pmes9aq9aferpfv4004,acc_p9ohoaa1ujncjbfrie001,11.91,2024-09-14,"INTEREST CHARGE:PURCHASES",generic,"INTEREST CHARGE:PURCHASES",organization,,,
423,txn_p9pmes9aq9aferpfv4005,acc_p9ohoaa1ujncjbfrie001,-150.0,2024-09-08,"CAPITAL ONE MOBILE PYMT AuthDate 08-S ep AuthDate 08-S ep",generic,"CAPITAL ONE MOBILE PYMT AuthDate 08-S ep",organization,,,
424,txn_p9pmes9aq9aferpfv4006,acc_p9ohoaa1ujncjbfrie001,27.87,2024-09-02,"C & T WOK MORRISVILLE NC 27560 USA",dining,"C & T Wok",organization,,,
425,txn_p9pmes9aq9aferpfv4007,acc_p9ohoaa1ujncjbfrie001,4.6,2024-08-28,"TST* CROSSTOWN PUB & G CARY NC 27511 USA",dining,"Crosstown Pub & Grill",organization,,,
426,txn_p9pmes9aq9aferpfv4008,acc_p9ohoaa1ujncjbfrie001,27.27,2024-08-28,"TST* CROSSTOWN PUB & G CARY NC 27511 USA",dining,"Crosstown Pub & Grill",organization,,,
427,txn_p9pmes9ba9aferpfv4000,acc_p9ohoaa1ujncjbfrie001,25.16,2024-08-27,"TST* SIDEBAR - CARY CARY NC 27511 USA",bar,"TST* SIDEBAR - CARY",organization,,,
428,txn_p9pmes9ba9aferpfv4001,acc_p9ohoaa1ujncjbfrie001,16.0,2024-08-20,"AGI*RENTERS/CONDO INS 800-370-1990 FL 33157 USA",insurance,"AGI*RENTERS/CONDO INS",organization,,,
429,txn_p9pmes9ba9aferpfv4002,acc_p9ohoaa1ujncjbfrie001,15.53,2024-08-16,"C & T WOK MORRISVILLE NC 27560 USA",dining,"C & T Wok",organization,,,
430,txn_p9pmes9ba9aferpfv4003,acc_p9ohoaa1ujncjbfrie001,10.37,2024-08-15,"INTEREST CHARGE:PURCHASES",generic,"INTEREST CHARGE:PURCHASES",organization,,,
431,txn_p9pmes9ba9aferpfv4004,acc_p9ohoaa1ujncjbfrie001,100.8,2024-08-14,"TST*SAAP Cary NC 27511 USA",dining,TST*SAAP,organization,,,
432,txn_p9pmes9ba9aferpfv4005,acc_p9ohoaa1ujncjbfrie001,-100.0,2024-08-13,"CAPITAL ONE ONLINE PYMT AuthDate 12-A ug AuthDate 12-A ug",generic,"CAPITAL ONE ONLINE PYMT AuthDate 12-A ug",organization,,,
433,txn_p9pmes9ba9aferpfv4006,acc_p9ohoaa1ujncjbfrie001,-200.0,2024-08-04,"CAPITAL ONE MOBILE PYMT AuthDate 04-A ug AuthDate 04-A ug",generic,"CAPITAL ONE MOBILE PYMT AuthDate 04-A ug",organization,,,
434,txn_p9pmes9ba9aferpfv4007,acc_p9ohoaa1ujncjbfrie001,13.92,2024-07-22,"MCDONALD'S F13362 CARY NC 27513 USA",dining,"McDonald's",organization,,,
435,txn_p9pmes9ba9aferpfv4008,acc_p9ohoaa1ujncjbfrie001,16.0,2024-07-21,"AGI*RENTERS/CONDO INS 800-370-1990 FL 33157 USA",insurance,"AGI*RENTERS/CONDO INS",organization,,,
436,txn_p9pmes9ba9aferpfv4009,acc_p9ohoaa1ujncjbfrie001,88.58,2024-07-20,"RUCKUS PIZZA PASTA & S MORRISVILLE NC 27560 USA",dining,"Ruckus Pizza, Pasta & Spirits",organization,,,
437,txn_p9pmes9bq9aferpfv4000,acc_p9ohoaa1ujncjbfrie001,7.96,2024-07-18,"HARRIS TEETER #494 CARY NC 27513 USA",groceries,"Harris Teeter",organization,,,
438,txn_p9pmes9bq9aferpfv4001,acc_p9ohoaa1ujncjbfrie001,100.0,2024-07-17,"Returned Mobile ACH Payme nt - CONA nt - CONA",generic,"Returned Mobile ACH Payme nt - CONA",organization,,,
439,txn_p9pmes9bq9aferpfv4002,acc_p9ohoaa1ujncjbfrie001,-100.0,2024-07-17,"CAPITAL ONE MOBILE PYMT AuthDate 16-J ul AuthDate 16-J ul",generic,"CAPITAL ONE MOBILE PYMT AuthDate 16-J ul",organization,,,
440,txn_p9pmes9bq9aferpfv4003,acc_p9ohoaa1ujncjbfrie001,80.78,2024-07-16,"MASA SUSHI & RAMEN CARY NC 27519 USA",dining,"MASA SUSHI & RAMEN",organization,,,
441,txn_p9pmes9bq9aferpfv4004,acc_p9ohoaa1ujncjbfrie001,0.07,2024-07-15,"INTEREST CHARGE:PURCHASES",generic,"INTEREST CHARGE:PURCHASES",organization,,,
442,txn_p9pmes9bq9aferpfv4005,acc_p9ohoaa1ujncjbfrie001,33.6,2024-07-13,"RUCKUS PIZZA PASTA & S MORRISVILLE NC 27560 USA",dining,"Ruckus Pizza, Pasta & Spirits",organization,,,
443,txn_p9pmes9bq9aferpfv4006,acc_p9ohoaa1ujncjbfrie001,-100.0,2024-07-13,"CAPITAL ONE ONLINE PYMT AuthDate 13-J ul AuthDate 13-J ul",generic,"CAPITAL ONE ONLINE PYMT AuthDate 13-J ul",organization,,,
444,txn_p9pmes9bq9aferpfv4007,acc_p9ohoaa1ujncjbfrie001,14.02,2024-07-11,"MCDONALD'S F13362 CARY NC 27513 USA",dining,"McDonald's",organization,,,
445,txn_p9pmes9bq9aferpfv4008,acc_p9ohoaa1ujncjbfrie001,8.68,2024-07-08,"HARRIS TEETER #494 CARY NC 27513 USA",groceries,"Harris Teeter",organization,,,
446,txn_p9pmes9ca9aferpfv4000,acc_p9ohoaa1ujncjbfrie001,27.89,2024-07-07,"ULTA #680 MORRISVILLE NC 27560 USA",health,"ULTA Beauty",organization,,,
447,txn_p9pmes9ca9aferpfv4001,acc_p9ohoaa1ujncjbfrie001,9.29,2024-07-07,"DAIRY QUEEN #41656 MORRISVILLE NC 27560 USA",dining,"Dairy Queen",organization,,,
448,txn_p9pmes9ca9aferpfv4002,acc_p9ohoaa1ujncjbfrie001,27.81,2024-07-07,"TST* SIDEBAR - CARY CARY NC 27511 USA",bar,"TST* SIDEBAR - CARY",organization,,,
449,txn_p9pmes9ca9aferpfv4003,acc_p9ohoaa1ujncjbfrie001,13.77,2024-07-06,"TRADER JOE S #791 MORRISVILLE NC 27560 USA",groceries,"Trader Joe's",organization,,,
450,txn_p9pmes9ca9aferpfv4004,acc_p9ohoaa1ujncjbfrie001,6.71,2024-07-04,"HARRIS TEETER #494 CARY NC 27513 USA",groceries,"Harris Teeter",organization,,,
451,txn_p9pmes9ca9aferpfv4005,acc_p9ohoaa1ujncjbfrie001,15.02,2024-07-04,"STARBUCKS STORE 10158 CARY NC 27513 USA",dining,Starbucks,organization,,,
452,txn_p9pmes9ca9aferpfv4006,acc_p9ohoaa1ujncjbfrie001,28.81,2024-07-04,"TST* SIDEBAR - CARY CARY NC 27511 USA",bar,"TST* SIDEBAR - CARY",organization,,,
453,txn_p9pmes9cq9aferpfv4000,acc_p9ohoaa1ujncjbfrie001,7.76,2024-07-03,"#7 WAKE COUNTY ABC BOA CARY NC 27513 USA",tax,"#7 WAKE COUNTY ABC BOA",organization,,,
454,txn_p9pmes9cq9aferpfv4001,acc_p9ohoaa1ujncjbfrie001,7.95,2024-07-03,"HARRIS TEETER #494 CARY NC 27513 USA",groceries,"Harris Teeter",organization,,,
455,txn_p9pmes9cq9aferpfv4002,acc_p9ohoaa1ujncjbfrie001,31.08,2024-07-03,"TST* HANKS DOWNTOWN DI Cary NC 27511 USA",dining,"TST* HANKS DOWNTOWN DI",organization,,,
456,txn_p9pmes9cq9aferpfv4003,acc_p9ohoaa1ujncjbfrie001,81.56,2024-07-03,"TST* HANKS DOWNTOWN DI Cary NC 27511 USA",dining,"TST* HANKS DOWNTOWN DI",organization,,,
457,txn_p9pmes9cq9aferpfv4004,acc_p9ohoaa1ujncjbfrie001,31.13,2024-07-02,"RUCKUS PIZZA PASTA & S MORRISVILLE NC 27560 USA",dining,"Ruckus Pizza, Pasta & Spirits",organization,,,
458,txn_p9pmes9cq9aferpfv4005,acc_p9ohoaa1ujncjbfrie001,5.99,2024-07-02,"SHEETZ 0600 00006007 MORRISVILLE NC 27560 USA",fuel,Sheetz,organization,,,
459,txn_p9pmes9cq9aferpfv4006,acc_p9ohoaa1ujncjbfrie001,24.27,2024-06-30,"STARBUCKS STORE 10158 CARY NC 27513 USA",dining,Starbucks,organization,,,
460,txn_p9pmes9da9aferpfv4000,acc_p9ohoaa1ujncjbfrie001,11.77,2024-06-29,"MCDONALD'S F13362 CARY NC 27513 USA",dining,"McDonald's",organization,,,
461,txn_p9pmes9da9aferpfv4001,acc_p9ohoaa1ujncjbfrie001,7.05,2024-06-29,"HARRIS TEETER #494 CARY NC 27513 USA",groceries,"Harris Teeter",organization,,,
462,txn_p9pmes9da9aferpfv4002,acc_p9ohoaa1ujncjbfrie001,-50.74,2024-06-29,"CREDIT-CASH BACK REWARD 00000",generic,"CREDIT-CASH BACK REWARD",organization,,,
463,txn_p9pmes9da9aferpfv4003,acc_p9ohoaa1ujncjbfrie001,5.38,2024-06-26,"SHEETZ 0600 00006007 MORRISVILLE NC 27560 USA",fuel,Sheetz,organization,,,
464,txn_p9pmes9da9aferpfv4004,acc_p9ohoaa1ujncjbfrie001,2.99,2024-06-26,"SHEETZ 0600 00006007 MORRISVILLE NC 27560 USA",fuel,Sheetz,organization,,,
465,txn_p9pmes9da9aferpfv4005,acc_p9ohoaa1ujncjbfrie001,13.02,2024-06-26,"WHOLEFDS ALT #10611 CARY NC 27519 USA",groceries,"Whole Foods Market",organization,,,
466,txn_p9pmes9dq9aferpfv4000,acc_p9ohoaa1ujncjbfrie001,23.66,2024-06-26,"TRADER JOE S #791 MORRISVILLE NC 27560 USA",groceries,"Trader Joe's",organization,,,
467,txn_p9pmes9dq9aferpfv4001,acc_p9ohoaa1ujncjbfrie001,46.88,2024-06-21,"FUSION NINE MORRISVILLE NC 27560 USA",dining,"Fusion Nine",organization,,,
468,txn_p9pmes9dq9aferpfv4002,acc_p9ohoaa1ujncjbfrie001,14.86,2024-06-20,"CHICK-FIL-A #01218 CARY NC 27518 USA",dining,Chick-fil-A,organization,,,
469,txn_p9pmes9dq9aferpfv4003,acc_p9ohoaa1ujncjbfrie001,9.2,2024-06-20,"TRADER JOE S #791 MORRISVILLE NC 27560 USA",groceries,"Trader Joe's",organization,,,
470,txn_p9pmes9dq9aferpfv4004,acc_p9ohoaa1ujncjbfrie001,16.0,2024-06-20,"AGI*RENTERS/CONDO INS 800-370-1990 FL 33157 USA",insurance,"AGI*RENTERS/CONDO INS",organization,,,
471,txn_p9pmes9dq9aferpfv4005,acc_p9ohoaa1ujncjbfrie001,22.89,2024-06-15,"C & T WOK MORRISVILLE NC 27560 USA",dining,"C & T Wok",organization,,,
472,txn_p9pmes9dq9aferpfv4006,acc_p9ohoaa1ujncjbfrie001,7.25,2024-06-14,"INTEREST CHARGE:PURCHASES",generic,"INTEREST CHARGE:PURCHASES",organization,,,
473,txn_p9pmes9dq9aferpfv4007,acc_p9ohoaa1ujncjbfrie001,-344.62,2024-06-14,"CAPITAL ONE ONLINE PYMT AuthDate 13-J un AuthDate 13-J un",generic,"CAPITAL ONE ONLINE PYMT AuthDate 13-J un",organization,,,
474,txn_p9pmes9dq9aferpfv4008,acc_p9ohoaa1ujncjbfrie001,50.0,2024-06-09,"Returned Mobile ACH Payme nt - CONA nt - CONA",generic,"Returned Mobile ACH Payme nt - CONA",organization,,,
475,txn_p9pmes9ea9aferpfv4000,acc_p9ohoaa1ujncjbfrie001,-50.0,2024-06-09,"CAPITAL ONE MOBILE PYMT AuthDate 09-J un AuthDate 09-J un",generic,"CAPITAL ONE MOBILE PYMT AuthDate 09-J un",organization,,,
476,txn_p9pmes9ea9aferpfv4001,acc_p9ohoaa1ujncjbfrie001,-150.0,2024-06-09,"CAPITAL ONE ONLINE PYMT AuthDate 09-J un AuthDate 09-J un",generic,"CAPITAL ONE ONLINE PYMT AuthDate 09-J un",organization,,,
477,txn_p9pmes9ea9aferpfv4002,acc_p9ohoaa1ujncjbfrie001,28.15,2024-06-08,"C & T WOK MORRISVILLE NC 27560 USA",dining,"C & T Wok",organization,,,
478,txn_p9pmes9ea9aferpfv4003,acc_p9ohoaa1ujncjbfrie001,30.0,2024-06-03,"C & T WOK MORRISVILLE NC 27560 USA",dining,"C & T Wok",organization,,,
479,txn_p9pmes9ea9aferpfv4004,acc_p9ohoaa1ujncjbfrie001,5.99,2024-05-27,"SHEETZ 0600 00006007 MORRISVILLE NC 27560 USA",fuel,Sheetz,organization,,,
480,txn_p9pmes9ea9aferpfv4005,acc_p9ohoaa1ujncjbfrie001,11.65,2024-05-23,"MCDONALD'S F13362 CARY NC 27513 USA",dining,"McDonald's",organization,,,
481,txn_p9pmes9ea9aferpfv4006,acc_p9ohoaa1ujncjbfrie001,16.0,2024-05-20,"AGI*RENTERS/CONDO INS 800-370-1990 FL 33157 USA",insurance,"AGI*RENTERS/CONDO INS",organization,,,
482,txn_p9pmes9ea9aferpfv4007,acc_p9ohoaa1ujncjbfrie001,23.05,2024-05-20,"C & T WOK MORRISVILLE NC 27560 USA",dining,"C & T Wok",organization,,,
483,txn_p9pmes9ea9aferpfv4008,acc_p9ohoaa1ujncjbfrie001,32.31,2024-05-15,"MASA SUSHI & RAMEN CARY NC 27519 USA",dining,"MASA SUSHI & RAMEN",organization,,,
484,txn_p9pmes9eq9aferpfv4000,acc_p9ohoaa1ujncjbfrie001,-50.0,2024-05-14,"CAPITAL ONE MOBILE PYMT AuthDate 13-M ay AuthDate 13-M ay",generic,"CAPITAL ONE MOBILE PYMT AuthDate 13-M ay",organization,,,
485,txn_p9pmes9eq9aferpfv4001,acc_p9ohoaa1ujncjbfrie001,47.11,2024-05-13,"BAD DADDY'S BURGER BAR MORRISVILLE NC 27560 USA",dining,"Bad Daddy's Burger Bar",organization,,,
486,txn_p9pmes9eq9aferpfv4002,acc_p9ohoaa1ujncjbfrie001,128.48,2024-05-12,"SUSHI THAI MORRISVILLE NC 27560 USA",dining,"SUSHI THAI",organization,,,
487,txn_p9pmes9eq9aferpfv4003,acc_p9ohoaa1ujncjbfrie001,65.27,2024-05-11,"ATT*BILL PAYMENT 800-288-2020 TX 75202 USA",entertainment,AT&T,organization,,,
488,txn_p9pmes9eq9aferpfv4004,acc_p9ohoaa1ujncjbfrie001,32.76,2024-05-06,"RUCKUS PIZZA PASTA & S MORRISVILLE NC 27560 USA",dining,"Ruckus Pizza, Pasta & Spirits",organization,,,
489,txn_p9pmes9eq9aferpfv4005,acc_p9ohoaa1ujncjbfrie001,21.6,2024-05-06,"BAD DADDY'S BURGER BAR MORRISVILLE NC 27560 USA",dining,"Bad Daddy's Burger Bar",organization,,,
490,txn_p9pmes9eq9aferpfv4006,acc_p9ohoaa1ujncjbfrie001,102.25,2024-05-05,"SUSHI THAI MORRISVILLE NC 27560 USA",dining,"SUSHI THAI",organization,,,
491,txn_p9pmes9fa9aferpfv4000,acc_p9ohoaa1ujncjbfrie001,-60.72,2024-05-02,"CAPITAL ONE ONLINE PYMT AuthDate 02-M ay AuthDate 02-M ay",generic,"CAPITAL ONE ONLINE PYMT AuthDate 02-M ay",organization,,,
492,txn_p9pmes9fa9aferpfv4001,acc_p9ohoaa1ujncjbfrie001,-155.45,2024-04-28,"PURCHASE ADJUSTMENT 27560 USA",shopping,"PURCHASE ADJUSTMENT",organization,,,
493,txn_p9pmes9fa9aferpfv4002,acc_p9ohoaa1ujncjbfrie001,155.45,2024-04-28,"TJMAXX #0218 MORRISVILLE NC 27560 USA",shopping,T.J.Maxx,organization,,,
494,txn_p9pmes9fa9aferpfv4003,acc_p9ohoaa1ujncjbfrie001,3.61,2024-04-23,"HARRIS TEETER #0138 CARY NC 27519 USA",groceries,"Harris Teeter",organization,,,
495,txn_p9pmes9fa9aferpfv4004,acc_p9ohoaa1ujncjbfrie001,13.67,2024-04-22,"STARBUCKS 10158 CARY NC 27513 USA",dining,Starbucks,organization,,,
496,txn_p9pmes9fa9aferpfv4005,acc_p9ohoaa1ujncjbfrie001,28.26,2024-04-21,"RUCKUS PIZZA PASTA & S MORRISVILLE NC 27560 USA",dining,"Ruckus Pizza, Pasta & Spirits",organization,,,
497,txn_p9pmes9fa9aferpfv4006,acc_p9ohoaa1ujncjbfrie001,16.0,2024-04-21,"AGI*RENTERS/CONDO INS 800-370-1990 FL 33157 USA",insurance,"AGI*RENTERS/CONDO INS",organization,,,
498,txn_p9pmes9fq9aferpfv4000,acc_p9ohoaa1ujncjbfrie001,-0.82,2024-04-19,"MICROSOFT OFFER 5501BC 00000",generic,Microsoft,organization,,,
499,txn_p9pmes9fq9aferpfv4001,acc_p9ohoaa1ujncjbfrie001,-497.68,2024-04-19,"CAPITAL ONE ONLINE PYMT AuthDate 19-A pr AuthDate 19-A pr",generic,"CAPITAL ONE ONLINE PYMT AuthDate 19-A pr",organization,,,
500,txn_p9pmes9fq9aferpfv4002,acc_p9ohoaa1ujncjbfrie001,21.92,2024-04-16,"CHIPOTLE 1946 MORRISVILLE NC 27560 USA",dining,Chipotle,organization,,,
501,txn_p9pmes9fq9aferpfv4003,acc_p9ohoaa1ujncjbfrie001,76.3,2024-04-15,"BAD DADDY'S BURGER BAR MORRISVILLE NC 27560 USA",dining,"Bad Daddy's Burger Bar",organization,,,
502,txn_p9pmes9fq9aferpfv4004,acc_p9ohoaa1ujncjbfrie001,31.93,2024-04-15,"TST* SCRATCH KITCHEN A CARY NC 27511 USA",dining,"TST* SCRATCH KITCHEN A",organization,,,
503,txn_p9pmes9fq9aferpfv4005,acc_p9ohoaa1ujncjbfrie001,144.16,2024-04-14,"TST* M SUSHI - CARY Cary NC 27511 USA",dining,"TST* M SUSHI - CARY",organization,,,
504,txn_p9pmes9fq9aferpfv4006,acc_p9ohoaa1ujncjbfrie001,29.98,2024-04-14,"TST* SIDEBAR - CARY CARY NC 27511 USA",bar,"TST* SIDEBAR - CARY",organization,,,
505,txn_p9pmes9fq9aferpfv4007,acc_p9ohoaa1ujncjbfrie001,33.42,2024-04-13,"BAD DADDY'S BURGER BAR MORRISVILLE NC 27560 USA",dining,"Bad Daddy's Burger Bar",organization,,,
506,txn_p9pmes9ga9aferpfv4000,acc_p9ohoaa1ujncjbfrie001,65.27,2024-04-10,"ATT*BILL PAYMENT 800-288-2020 TX 75202 USA",entertainment,AT&T,organization,,,
507,txn_p9pmes9ga9aferpfv4001,acc_p9ohoaa1ujncjbfrie001,44.59,2024-04-08,"MI CANCUN MORRISVILLE NC 27560 USA",dining,"Mi Cancun",organization,,,
508,txn_p9pmes9ga9aferpfv4002,acc_p9ohoaa1ujncjbfrie001,50.11,2024-04-05,"RUCKUS PIZZA PASTA & S MORRISVILLE NC 27560 USA",dining,"Ruckus Pizza, Pasta & Spirits",organization,,,
509,txn_p9pmes9ga9aferpfv4003,acc_p9ohoaa1ujncjbfrie001,-347.4,2024-03-29,"CAPITAL ONE ONLINE PYMT AuthDate 29-M ar AuthDate 29-M ar",generic,"CAPITAL ONE ONLINE PYMT AuthDate 29-M ar",organization,,,
510,txn_p9pmes9ga9aferpfv4004,acc_p9ohoaa1ujncjbfrie001,34.0,2024-03-24,"SPORT CLIPS - NC505 - MORRISVILLE NC 27560 USA",health,"SPORT CLIPS - NC505 -",organization,,,
511,txn_p9pmes9ga9aferpfv4005,acc_p9ohoaa1ujncjbfrie001,73.45,2024-03-23,"MASA SUSHI & RAMEN CARY NC 27519 USA",dining,"MASA SUSHI & RAMEN",organization,,,
512,txn_p9pmes9ga9aferpfv4006,acc_p9ohoaa1ujncjbfrie001,21.8,2024-03-22,"MCDONALD'S F13362 CARY NC 27513 USA",dining,"McDonald's",organization,,,
513,txn_p9pmes9ga9aferpfv4007,acc_p9ohoaa1ujncjbfrie001,16.0,2024-03-20,"AGI*RENTERS/CONDO INS 800-370-1990 FL 33157 USA",insurance,"AGI*RENTERS/CONDO INS",organization,,,
514,txn_p9pmes9ga9aferpfv4008,acc_p9ohoaa1ujncjbfrie001,35.48,2024-03-20,"SQ *AROMA KOREA Cary NC 27513 USA",dining,"Aroma Korea",organization,,,
515,txn_p9pmes9gq9aferpfv4000,acc_p9ohoaa1ujncjbfrie001,20.45,2024-03-19,"MCDONALD'S F13362 CARY NC 27513 USA",dining,"McDonald's",organization,,,
516,txn_p9pmes9gq9aferpfv4001,acc_p9ohoaa1ujncjbfrie001,65.27,2024-03-10,"ATT*BILL PAYMENT 800-288-2020 TX 75202 USA",entertainment,AT&T,organization,,,
517,txn_p9pmes9gq9aferpfv4002,acc_p9ohoaa1ujncjbfrie001,31.6,2024-03-09,"BAD DADDY'S BURGER BAR MORRISVILLE NC 27560 USA",dining,"Bad Daddy's Burger Bar",organization,,,
518,txn_p9pmes9gq9aferpfv4003,acc_p9ohoaa1ujncjbfrie001,49.35,2024-03-08,"BAD DADDY'S BURGER BAR MORRISVILLE NC 27560 USA",dining,"Bad Daddy's Burger Bar",organization,,,
519,txn_p9pmes9gq9aferpfv4004,acc_p9ohoaa1ujncjbfrie001,-97.27,2024-02-23,"CAPITAL ONE ONLINE PYMT AuthDate 23-F eb AuthDate 23-F eb",generic,"CAPITAL ONE ONLINE PYMT AuthDate 23-F eb",organization,,,
520,txn_p9pmes9gq9aferpfv4005,acc_p9ohoaa1ujncjbfrie001,16.0,2024-02-20,"AGI*RENTERS/CONDO INS 800-370-1990 FL 33157 USA",insurance,"AGI*RENTERS/CONDO INS",organization,,,
521,txn_p9pmes9gq9aferpfv4006,acc_p9ohoaa1ujncjbfrie001,65.27,2024-02-11,"ATT*BILL PAYMENT 800-288-2020 TX 75202 USA",entertainment,AT&T,organization,,,
522,txn_parcqt3qhjrs945kke000,acc_p9ohoa9vujncjbfrie000,1432.1,2025-03-06,"Deposit from FRESENIUS MEDICA DIR DEP",general,"FRESENIUS MEDICA",organization,,,
523,txn_paqbcvl0lhns6oghg8000,acc_p9ohoa9vujncjbfrie000,-100.0,2025-03-06,"Debit Card Purchase - KRAKEN EXCHANGE SAN FRANCISC CA",general,"KRAKEN EXCHANGE",organization,,,
524,txn_paoegga222in9b1pbm000,acc_p9ohoa9vujncjbfrie000,-150.0,2025-03-04,"Withdrawal from 1ST BANKCARD CTR ONLINE PMT",Unknown,Unknown,Unknown,,,
525,txn_paoegga222in9b1pbm001,acc_p9ohoa9vujncjbfrie000,-94.86,2025-03-04,"Withdrawal from CARDMEMBER SERV WEB PYMT",Unknown,Unknown,Unknown,,,
526,txn_pan7gil7c7bfgdj5hg000,acc_p9ohoa9vujncjbfrie000,-387.75,2025-03-03,"Withdrawal from AMAZON CORP SYF PAYMNT",shopping,AMAZON,organization,,,
527,txn_pan7gil7c7bfgdj5hg001,acc_p9ohoa9vujncjbfrie000,-85.0,2025-03-03,"Withdrawal from MSPBNA BANK TRANSFER",general,"MSPBNA BANK",organization,,,
528,txn_pal0p7vn76a3aptjaq000,acc_p9ohoa9vujncjbfrie000,100.0,2025-03-01,"Zelle money received from BRAYDEN CHAFFEE",Unknown,Unknown,Unknown,,,
529,txn_pakihmer76a3aptjaq000,acc_p9ohoa9vujncjbfrie000,0.09,2025-02-28,"Monthly Interest Paid",Unknown,Unknown,Unknown,,,
530,txn_paf5mvqn4vn23be1ii000,acc_p9ohoa9vujncjbfrie000,0.05,2025-02-25,"Deposit from GRASSHOPPER BANK EXT-TRAN",general,"GRASSHOPPER BANK",organization,,,
531,txn_pae9ijacsmmp2uvsps000,acc_p9ohoa9vujncjbfrie000,-500.0,2025-02-24,"Withdrawal from CARDMEMBER SERV WEB PYMT",Unknown,Unknown,Unknown,,,
532,txn_pae9ijadcmmp2uvsps000,acc_p9ohoa9vujncjbfrie000,-85.0,2025-02-24,"Withdrawal from MSPBNA BANK TRANSFER",general,"MSPBNA BANK",organization,,,
533,txn_padlff004jla2jlgim000,acc_p9ohoa9vujncjbfrie000,-151.56,2025-02-24,"Withdrawal from AMAZON CORP SYF PAYMNT",shopping,AMAZON,organization,,,
534,txn_pac5uqki4jla2jlgim000,acc_p9ohoa9vujncjbfrie000,-100.0,2025-02-23,"Debit Card Purchase - KRAKEN EXCHANGE SAN FRANCISC CA",general,"KRAKEN EXCHANGE",organization,,,
535,txn_pab2omqeu2d3g68dcg000,acc_p9ohoa9vujncjbfrie000,70.0,2025-02-22,"Deposit from VIA BENEFITS CLAIM PMNT",Unknown,Unknown,Unknown,,,
536,txn_pa8sl5uekcb64beb46000,acc_p9ohoa9vujncjbfrie000,1432.08,2025-02-20,"Deposit from FRESENIUS MEDICA DIR DEP",general,"FRESENIUS MEDICA",organization,,,
537,txn_pa89n74pe7gp5u5m6i000,acc_p9ohoa9vujncjbfrie000,-85.0,2025-02-19,"Withdrawal from MSPBNA BANK TRANSFER",general,"MSPBNA BANK",organization,,,
538,txn_pa6ufokcseg3tvbme4000,acc_p9ohoa9vujncjbfrie000,150.0,2025-02-18,"Zelle money received from BRAYDEN CHAFFEE",Unknown,Unknown,Unknown,,,
539,txn_pa5m6cl77o5qmab59m000,acc_p9ohoa9vujncjbfrie000,-100.0,2025-02-18,"Debit Card Purchase - KRAKEN EXCHANGE SAN FRANCISC CA",general,"KRAKEN EXCHANGE",organization,,,
540,txn_pa4dmqj2f6qcrjekl4000,acc_p9ohoa9vujncjbfrie000,-300.0,2025-02-17,"Withdrawal to Savings XXXXXXX5619",Unknown,Unknown,Unknown,,,
541,txn_pa4dmqj2f6qcrjekl4001,acc_p9ohoa9vujncjbfrie000,-100.0,2025-02-17,"Debit Card Purchase - KRAKEN EXCHANGE SAN FRANCISC CA",general,"KRAKEN EXCHANGE",organization,,,
